t, reading, imuVal 
311.74500, 448.00000, 31361.18791
311.79500, 595.00000, 30592.40299
311.84500, 207.00000, 27615.21261
311.89500, 768.00000, 24549.56013
311.94500, 807.00000, 23983.47118
311.99500, 125.00000, 24229.82292
312.04500, 286.00000, 22812.94507
312.09600, 900.00000, 22000.75101
312.14500, 189.00000, 24200.55462
312.19500, 126.00000, 27309.88256
312.24500, 900.00000, 28504.26202
312.29500, 900.00000, 27762.24389
312.34500, 126.00000, 26833.77481
312.39600, 900.00000, 26404.13763
312.44500, 900.00000, 25395.45945
312.49500, 396.00000, 23358.63678
312.54500, 125.00000, 21139.35896
312.59500, 691.00000, 20523.20398
312.64500, 900.00000, 23574.65081
312.69600, 522.00000, 28271.67091
312.74500, 448.00000, 29783.26791
312.79500, 900.00000, 28098.82634
312.84500, 900.00000, 27016.74919
312.89500, 126.00000, 27977.81363
312.94500, 900.00000, 29605.21900
312.99600, 900.00000, 30437.41947
313.04500, 900.00000, 29833.00455
313.09500, 125.00000, 26953.23106
313.14500, 660.00000, 22559.80242
313.19500, 899.00000, 21061.47016
313.24500, 617.00000, 24231.59737
313.29600, 541.00000, 27249.30540
313.34500, 900.00000, 26735.28213
313.39500, 900.00000, 25425.82396
313.44500, 900.00000, 26428.84575
313.49500, 404.00000, 28494.93917
313.54600, 900.00000, 29193.21439
313.59600, 900.00000, 29612.28918
313.64500, 900.00000, 30059.24966
313.69500, 396.00000, 27947.79245
313.74500, 900.00000, 24973.31387
313.79500, 900.00000, 24966.75559
313.84600, 126.00000, 27444.10200
313.89600, 900.00000, 30046.76790
313.94500, 900.00000, 31860.11199
313.99500, 293.00000, 33286.37569
314.04500, 900.00000, 34252.38955
314.09500, 899.00000, 33566.45697
314.14600, 483.00000, 30603.47429
314.19600, 439.00000, 26231.11857
314.24500, 125.00000, 23221.70732
314.29500, 900.00000, 24222.88623
314.34500, 665.00000, 26736.07249
314.39500, 397.00000, 27004.14975
314.44600, 900.00000, 26520.60374
314.49600, 900.00000, 27670.16248
314.54500, 506.00000, 29209.79558
314.59500, 900.00000, 29101.39092
314.64500, 900.00000, 27632.35853
314.69500, 900.00000, 25931.57120
314.74600, 129.00000, 24317.87017
314.79600, 900.00000, 23314.17055
314.84500, 900.00000, 23311.90694
314.89500, 900.00000, 23945.19519
314.94500, 129.00000, 25667.19977
314.99500, 900.00000, 28793.95531
315.04600, 900.00000, 31586.21632
315.09600, 125.00000, 32225.12412
315.14500, 900.00000, 30440.73370
315.19500, 900.00000, 26877.87820
315.24500, 129.00000, 22521.81984
315.29600, 126.00000, 19048.13408
315.34600, 900.00000, 18652.06824
315.39500, 711.00000, 21113.94912
315.44500, 125.00000, 23743.30902
315.49500, 900.00000, 26070.67791
315.54500, 900.00000, 28865.43173
315.59600, 125.00000, 30331.45859
315.64600, 641.00000, 28934.59771
315.69500, 900.00000, 26005.01425
315.74500, 887.00000, 23085.06390
315.79500, 126.00000, 20513.80414
315.84500, 900.00000, 19144.34366
315.89600, 900.00000, 20021.31749
315.94600, 900.00000, 22292.99226
315.99500, 125.00000, 24711.55777
316.04500, 900.00000, 27628.79669
316.09500, 718.00000, 30666.53474
316.14500, 125.00000, 32160.34691
316.19600, 900.00000, 31427.99976
316.24600, 266.00000, 28780.33661
316.29500, 739.00000, 24870.96829
316.34500, 560.00000, 20659.69751
316.39500, 175.00000, 17811.01691
316.44500, 899.00000, 18203.93294
316.49600, 127.00000, 21816.68280
316.54600, 844.00000, 26077.90782
316.59500, 674.00000, 27695.90777
316.64500, 125.00000, 25987.41963
316.69500, 900.00000, 23782.71564
316.74600, 900.00000, 23496.81970
316.79600, 294.00000, 24451.25587
316.84600, 236.00000, 25054.35175
316.89500, 872.00000, 25052.21116
316.94500, 478.00000, 24081.05070
316.99500, 126.00000, 21475.17176
317.04600, 899.00000, 19035.06743
317.09600, 776.00000, 19255.46683
317.14600, 256.00000, 21855.94904
317.19500, 710.00000, 25045.30094
317.24500, 601.00000, 27574.08522
317.29500, 414.00000, 29136.56180
317.34600, 530.00000, 29762.03902
317.39600, 506.00000, 28893.63069
317.44600, 296.00000, 25675.63193
317.49500, 539.00000, 21219.67361
317.54500, 602.00000, 18845.65562
